event method rate tree multiplier bin count 
del ma.tree 0.005 tree 5 0.30 0 
del ma.tree 0.005 tree 5 0.40 0 
del ma.tree 0.005 tree 5 0.50 1 
del ma.tree 0.005 tree 5 0.60 3 
del ma.tree 0.005 tree 5 0.70 9 
del ma.tree 0.005 tree 5 0.80 12 
del ma.tree 0.005 tree 5 0.90 13 
del ma.tree 0.005 tree 5 1.0 16 
del ma.tree 0.005 tree 5 1.1 11 
del ma.tree 0.005 tree 5 1.2 12 
del ma.tree 0.005 tree 5 1.3 13 
del ma.tree 0.005 tree 5 1.4 4 
del ma.tree 0.005 tree 5 1.5 4 
del ma.tree 0.005 tree 5 1.6 1 
del ma.tree 0.005 tree 5 1.7 0 
del ma.tree 0.005 tree 5 1.8 0 
del ma.tree 0.005 tree 5 1.9 1 
del ma.tree 0.005 tree 5 2.0 0 
ins ma.tree 0.01 sym 5 0.0 0 
ins ma.tree 0.01 sym 5 0.10 0 
ins ma.tree 0.01 sym 5 0.20 0 
ins ma.tree 0.01 sym 5 0.30 0 
ins ma.tree 0.01 sym 5 0.40 0 
ins ma.tree 0.01 sym 5 0.50 0 
ins ma.tree 0.01 sym 5 0.60 0 
ins ma.tree 0.01 sym 5 0.70 1 
ins ma.tree 0.01 sym 5 0.80 12 
ins ma.tree 0.01 sym 5 0.90 20 
ins ma.tree 0.01 sym 5 1.0 16 
ins ma.tree 0.01 sym 5 1.1 30 
ins ma.tree 0.01 sym 5 1.2 11 
ins ma.tree 0.01 sym 5 1.3 6 
ins ma.tree 0.01 sym 5 1.4 4 
ins ma.tree 0.01 sym 5 1.5 0 
ins ma.tree 0.01 sym 5 1.6 0 
ins ma.tree 0.01 sym 5 1.7 0 
ins ma.tree 0.01 sym 5 1.8 0 
ins ma.tree 0.01 sym 5 1.9 0 
ins ma.tree 0.01 sym 5 2.0 0 
del ma.tree 0.01 sym 5 0.0 0 
del ma.tree 0.01 sym 5 0.10 0 
del ma.tree 0.01 sym 5 0.20 0 
del ma.tree 0.01 sym 5 0.30 0 
del ma.tree 0.01 sym 5 0.40 0 
del ma.tree 0.01 sym 5 0.50 0 
del ma.tree 0.01 sym 5 0.60 1 
del ma.tree 0.01 sym 5 0.70 2 
del ma.tree 0.01 sym 5 0.80 12 
del ma.tree 0.01 sym 5 0.90 20 
del ma.tree 0.01 sym 5 1.0 26 
del ma.tree 0.01 sym 5 1.1 23 
del ma.tree 0.01 sym 5 1.2 10 
del ma.tree 0.01 sym 5 1.3 4 
del ma.tree 0.01 sym 5 1.4 2 
del ma.tree 0.01 sym 5 1.5 0 
del ma.tree 0.01 sym 5 1.6 0 
del ma.tree 0.01 sym 5 1.7 0 
del ma.tree 0.01 sym 5 1.8 0 
del ma.tree 0.01 sym 5 1.9 0 
del ma.tree 0.01 sym 5 2.0 0 
ins ma.tree 0.01 tree 5 0.0 0 
ins ma.tree 0.01 tree 5 0.10 0 
ins ma.tree 0.01 tree 5 0.20 0 
ins ma.tree 0.01 tree 5 0.30 0 
ins ma.tree 0.01 tree 5 0.40 1 
ins ma.tree 0.01 tree 5 0.50 0 
ins ma.tree 0.01 tree 5 0.60 1 
ins ma.tree 0.01 tree 5 0.70 2 
ins ma.tree 0.01 tree 5 0.80 10 
ins ma.tree 0.01 tree 5 0.90 23 
ins ma.tree 0.01 tree 5 1.0 31 
ins ma.tree 0.01 tree 5 1.1 12 
ins ma.tree 0.01 tree 5 1.2 15 
ins ma.tree 0.01 tree 5 1.3 2 
ins ma.tree 0.01 tree 5 1.4 3 
ins ma.tree 0.01 tree 5 1.5 0 
ins ma.tree 0.01 tree 5 1.6 0 
ins ma.tree 0.01 tree 5 1.7 0 
ins ma.tree 0.01 tree 5 1.8 0 
ins ma.tree 0.01 tree 5 1.9 0 
ins ma.tree 0.01 tree 5 2.0 0 
del ma.tree 0.01 tree 5 0.0 0 
del ma.tree 0.01 tree 5 0.10 0 
del ma.tree 0.01 tree 5 0.20 0 
del ma.tree 0.01 tree 5 0.30 0 
del ma.tree 0.01 tree 5 0.40 0 
del ma.tree 0.01 tree 5 0.50 0 
del ma.tree 0.01 tree 5 0.60 2 
del ma.tree 0.01 tree 5 0.70 8 
del ma.tree 0.01 tree 5 0.80 12 
del ma.tree 0.01 tree 5 0.90 20 
del ma.tree 0.01 tree 5 1.0 25 
del ma.tree 0.01 tree 5 1.1 15 
del ma.tree 0.01 tree 5 1.2 10 
del ma.tree 0.01 tree 5 1.3 6 
del ma.tree 0.01 tree 5 1.4 1 
del ma.tree 0.01 tree 5 1.5 0 
del ma.tree 0.01 tree 5 1.6 1 
del ma.tree 0.01 tree 5 1.7 0 
del ma.tree 0.01 tree 5 1.8 0 
del ma.tree 0.01 tree 5 1.9 0 
del ma.tree 0.01 tree 5 2.0 0 
ins ma.tree 0.028 sym 1 0.0 0 
ins ma.tree 0.028 sym 1 0.10 0 
ins ma.tree 0.028 sym 1 0.20 0 
ins ma.tree 0.028 sym 1 0.30 0 
ins ma.tree 0.028 sym 1 0.40 0 
ins ma.tree 0.028 sym 1 0.50 1 
ins ma.tree 0.028 sym 1 0.60 4 
ins ma.tree 0.028 sym 1 0.70 5 
ins ma.tree 0.028 sym 1 0.80 14 
ins ma.tree 0.028 sym 1 0.90 9 
ins ma.tree 0.028 sym 1 1.0 26 
ins ma.tree 0.028 sym 1 1.1 10 
ins ma.tree 0.028 sym 1 1.2 12 
ins ma.tree 0.028 sym 1 1.3 8 
ins ma.tree 0.028 sym 1 1.4 5 
ins ma.tree 0.028 sym 1 1.5 5 
ins ma.tree 0.028 sym 1 1.6 1 
ins ma.tree 0.028 sym 1 1.7 0 
ins ma.tree 0.028 sym 1 1.8 0 
ins ma.tree 0.028 sym 1 1.9 0 
ins ma.tree 0.028 sym 1 2.0 0 
del ma.tree 0.028 sym 1 0.0 0 
del ma.tree 0.028 sym 1 0.10 0 
del ma.tree 0.028 sym 1 0.20 0 
del ma.tree 0.028 sym 1 0.30 0 
del ma.tree 0.028 sym 1 0.40 1 
del ma.tree 0.028 sym 1 0.50 1 
del ma.tree 0.028 sym 1 0.60 2 
del ma.tree 0.028 sym 1 0.70 10 
del ma.tree 0.028 sym 1 0.80 9 
del ma.tree 0.028 sym 1 0.90 11 
del ma.tree 0.028 sym 1 1.0 13 
del ma.tree 0.028 sym 1 1.1 16 
del ma.tree 0.028 sym 1 1.2 13 
del ma.tree 0.028 sym 1 1.3 10 
del ma.tree 0.028 sym 1 1.4 8 
del ma.tree 0.028 sym 1 1.5 4 
del ma.tree 0.028 sym 1 1.6 1 
del ma.tree 0.028 sym 1 1.7 1 
del ma.tree 0.028 sym 1 1.8 0 
del ma.tree 0.028 sym 1 1.9 0 
del ma.tree 0.028 sym 1 2.0 0 
ins ma.tree 0.028 sym 2 0.0 0 
ins ma.tree 0.028 sym 2 0.10 0 
ins ma.tree 0.028 sym 2 0.20 0 
ins ma.tree 0.028 sym 2 0.30 0 
ins ma.tree 0.028 sym 2 0.40 0 
ins ma.tree 0.028 sym 2 0.50 0 
ins ma.tree 0.028 sym 2 0.60 1 
ins ma.tree 0.028 sym 2 0.70 3 
ins ma.tree 0.028 sym 2 0.80 8 
ins ma.tree 0.028 sym 2 0.90 20 
ins ma.tree 0.028 sym 2 1.0 25 
ins ma.tree 0.028 sym 2 1.1 21 
ins ma.tree 0.028 sym 2 1.2 11 
ins ma.tree 0.028 sym 2 1.3 4 
ins ma.tree 0.028 sym 2 1.4 7 
ins ma.tree 0.028 sym 2 1.5 0 
ins ma.tree 0.028 sym 2 1.6 0 
ins ma.tree 0.028 sym 2 1.7 0 
ins ma.tree 0.028 sym 2 1.8 0 
ins ma.tree 0.028 sym 2 1.9 0 
ins ma.tree 0.028 sym 2 2.0 0 
del ma.tree 0.028 sym 2 0.0 0 
del ma.tree 0.028 sym 2 0.10 0 
del ma.tree 0.028 sym 2 0.20 0 
del ma.tree 0.028 sym 2 0.30 0 
del ma.tree 0.028 sym 2 0.40 0 
del ma.tree 0.028 sym 2 0.50 1 
del ma.tree 0.028 sym 2 0.60 2 
del ma.tree 0.028 sym 2 0.70 7 
del ma.tree 0.028 sym 2 0.80 8 
del ma.tree 0.028 sym 2 0.90 24 
del ma.tree 0.028 sym 2 1.0 20 
del ma.tree 0.028 sym 2 1.1 13 
del ma.tree 0.028 sym 2 1.2 15 
del ma.tree 0.028 sym 2 1.3 8 
del ma.tree 0.028 sym 2 1.4 2 
del ma.tree 0.028 sym 2 1.5 0 
del ma.tree 0.028 sym 2 1.6 0 
del ma.tree 0.028 sym 2 1.7 0 
del ma.tree 0.028 sym 2 1.8 0 
del ma.tree 0.028 sym 2 1.9 0 
del ma.tree 0.028 sym 2 2.0 0 
ins ma.tree 0.028 sym 5 0.0 0 
ins ma.tree 0.028 sym 5 0.10 0 
ins ma.tree 0.028 sym 5 0.20 0 
ins ma.tree 0.028 sym 5 0.30 0 
ins ma.tree 0.028 sym 5 0.40 0 
ins ma.tree 0.028 sym 5 0.50 0 
ins ma.tree 0.028 sym 5 0.60 0 
ins ma.tree 0.028 sym 5 0.70 5 
ins ma.tree 0.028 sym 5 0.80 12 
ins ma.tree 0.028 sym 5 0.90 27 
ins ma.tree 0.028 sym 5 1.0 35 
ins ma.tree 0.028 sym 5 1.1 14 
ins ma.tree 0.028 sym 5 1.2 7 
ins ma.tree 0.028 sym 5 1.3 0 
ins ma.tree 0.028 sym 5 1.4 0 
ins ma.tree 0.028 sym 5 1.5 0 
ins ma.tree 0.028 sym 5 1.6 0 
ins ma.tree 0.028 sym 5 1.7 0 
ins ma.tree 0.028 sym 5 1.8 0 
ins ma.tree 0.028 sym 5 1.9 0 
ins ma.tree 0.028 sym 5 2.0 0 
del ma.tree 0.028 sym 5 0.0 0 
del ma.tree 0.028 sym 5 0.10 0 
del ma.tree 0.028 sym 5 0.20 0 
del ma.tree 0.028 sym 5 0.30 0 
del ma.tree 0.028 sym 5 0.40 0 
del ma.tree 0.028 sym 5 0.50 0 
del ma.tree 0.028 sym 5 0.60 1 
del ma.tree 0.028 sym 5 0.70 8 
del ma.tree 0.028 sym 5 0.80 32 
del ma.tree 0.028 sym 5 0.90 37 
del ma.tree 0.028 sym 5 1.0 19 
del ma.tree 0.028 sym 5 1.1 2 
del ma.tree 0.028 sym 5 1.2 1 
del ma.tree 0.028 sym 5 1.3 0 
del ma.tree 0.028 sym 5 1.4 0 
del ma.tree 0.028 sym 5 1.5 0 
del ma.tree 0.028 sym 5 1.6 0 
del ma.tree 0.028 sym 5 1.7 0 
del ma.tree 0.028 sym 5 1.8 0 
del ma.tree 0.028 sym 5 1.9 0 
del ma.tree 0.028 sym 5 2.0 0 
ins ma.tree 0.028 tree 1 0.0 0 
ins ma.tree 0.028 tree 1 0.10 0 
ins ma.tree 0.028 tree 1 0.20 0 
ins ma.tree 0.028 tree 1 0.30 1 
ins ma.tree 0.028 tree 1 0.40 0 
ins ma.tree 0.028 tree 1 0.50 2 
ins ma.tree 0.028 tree 1 0.60 1 
ins ma.tree 0.028 tree 1 0.70 6 
ins ma.tree 0.028 tree 1 0.80 7 
ins ma.tree 0.028 tree 1 0.90 8 
ins ma.tree 0.028 tree 1 1.0 21 
ins ma.tree 0.028 tree 1 1.1 17 
ins ma.tree 0.028 tree 1 1.2 11 
ins ma.tree 0.028 tree 1 1.3 11 
ins ma.tree 0.028 tree 1 1.4 9 
ins ma.tree 0.028 tree 1 1.5 3 
ins ma.tree 0.028 tree 1 1.6 2 
ins ma.tree 0.028 tree 1 1.7 1 
ins ma.tree 0.028 tree 1 1.8 0 
ins ma.tree 0.028 tree 1 1.9 0 
ins ma.tree 0.028 tree 1 2.0 0 
del ma.tree 0.028 tree 1 0.0 0 
del ma.tree 0.028 tree 1 0.10 0 
del ma.tree 0.028 tree 1 0.20 0 
del ma.tree 0.028 tree 1 0.30 0 
del ma.tree 0.028 tree 1 0.40 0 
del ma.tree 0.028 tree 1 0.50 0 
del ma.tree 0.028 tree 1 0.60 4 
del ma.tree 0.028 tree 1 0.70 9 
del ma.tree 0.028 tree 1 0.80 10 
del ma.tree 0.028 tree 1 0.90 12 
del ma.tree 0.028 tree 1 1.0 18 
del ma.tree 0.028 tree 1 1.1 19 
del ma.tree 0.028 tree 1 1.2 11 
del ma.tree 0.028 tree 1 1.3 6 
del ma.tree 0.028 tree 1 1.4 7 
del ma.tree 0.028 tree 1 1.5 3 
del ma.tree 0.028 tree 1 1.6 0 
del ma.tree 0.028 tree 1 1.7 1 
del ma.tree 0.028 tree 1 1.8 0 
del ma.tree 0.028 tree 1 1.9 0 
del ma.tree 0.028 tree 1 2.0 0 
ins ma.tree 0.028 tree 2 0.0 0 
ins ma.tree 0.028 tree 2 0.10 0 
ins ma.tree 0.028 tree 2 0.20 0 
ins ma.tree 0.028 tree 2 0.30 0 
ins ma.tree 0.028 tree 2 0.40 0 
ins ma.tree 0.028 tree 2 0.50 1 
ins ma.tree 0.028 tree 2 0.60 1 
ins ma.tree 0.028 tree 2 0.70 3 
ins ma.tree 0.028 tree 2 0.80 13 
ins ma.tree 0.028 tree 2 0.90 18 
ins ma.tree 0.028 tree 2 1.0 24 
ins ma.tree 0.028 tree 2 1.1 22 
ins ma.tree 0.028 tree 2 1.2 11 
ins ma.tree 0.028 tree 2 1.3 4 
ins ma.tree 0.028 tree 2 1.4 3 
ins ma.tree 0.028 tree 2 1.5 0 
ins ma.tree 0.028 tree 2 1.6 0 
ins ma.tree 0.028 tree 2 1.7 0 
ins ma.tree 0.028 tree 2 1.8 0 
ins ma.tree 0.028 tree 2 1.9 0 
ins ma.tree 0.028 tree 2 2.0 0 
del ma.tree 0.028 tree 2 0.0 0 
del ma.tree 0.028 tree 2 0.10 0 
del ma.tree 0.028 tree 2 0.20 0 
del ma.tree 0.028 tree 2 0.30 0 
del ma.tree 0.028 tree 2 0.40 0 
del ma.tree 0.028 tree 2 0.50 1 
del ma.tree 0.028 tree 2 0.60 1 
del ma.tree 0.028 tree 2 0.70 2 
del ma.tree 0.028 tree 2 0.80 12 
del ma.tree 0.028 tree 2 0.90 22 
del ma.tree 0.028 tree 2 1.0 18 
del ma.tree 0.028 tree 2 1.1 25 
del ma.tree 0.028 tree 2 1.2 6 
del ma.tree 0.028 tree 2 1.3 6 
del ma.tree 0.028 tree 2 1.4 7 
del ma.tree 0.028 tree 2 1.5 0 
del ma.tree 0.028 tree 2 1.6 0 
del ma.tree 0.028 tree 2 1.7 0 
del ma.tree 0.028 tree 2 1.8 0 
del ma.tree 0.028 tree 2 1.9 0 
del ma.tree 0.028 tree 2 2.0 0 
ins ma.tree 0.028 tree 5 0.0 0 
ins ma.tree 0.028 tree 5 0.10 0 
ins ma.tree 0.028 tree 5 0.20 0 
ins ma.tree 0.028 tree 5 0.30 0 
ins ma.tree 0.028 tree 5 0.40 0 
ins ma.tree 0.028 tree 5 0.50 0 
ins ma.tree 0.028 tree 5 0.60 1 
ins ma.tree 0.028 tree 5 0.70 13 
ins ma.tree 0.028 tree 5 0.80 21 
ins ma.tree 0.028 tree 5 0.90 30 
ins ma.tree 0.028 tree 5 1.0 26 
ins ma.tree 0.028 tree 5 1.1 7 
ins ma.tree 0.028 tree 5 1.2 2 
ins ma.tree 0.028 tree 5 1.3 0 
ins ma.tree 0.028 tree 5 1.4 0 
ins ma.tree 0.028 tree 5 1.5 0 
ins ma.tree 0.028 tree 5 1.6 0 
ins ma.tree 0.028 tree 5 1.7 0 
ins ma.tree 0.028 tree 5 1.8 0 
ins ma.tree 0.028 tree 5 1.9 0 
ins ma.tree 0.028 tree 5 2.0 0 
del ma.tree 0.028 tree 5 0.0 0 
del ma.tree 0.028 tree 5 0.10 0 
del ma.tree 0.028 tree 5 0.20 0 
del ma.tree 0.028 tree 5 0.30 0 
del ma.tree 0.028 tree 5 0.40 0 
del ma.tree 0.028 tree 5 0.50 0 
del ma.tree 0.028 tree 5 0.60 1 
del ma.tree 0.028 tree 5 0.70 11 
del ma.tree 0.028 tree 5 0.80 22 
del ma.tree 0.028 tree 5 0.90 30 
del ma.tree 0.028 tree 5 1.0 28 
del ma.tree 0.028 tree 5 1.1 8 
del ma.tree 0.028 tree 5 1.2 0 
del ma.tree 0.028 tree 5 1.3 0 
del ma.tree 0.028 tree 5 1.4 0 
del ma.tree 0.028 tree 5 1.5 0 
del ma.tree 0.028 tree 5 1.6 0 
del ma.tree 0.028 tree 5 1.7 0 
del ma.tree 0.028 tree 5 1.8 0 
del ma.tree 0.028 tree 5 1.9 0 
del ma.tree 0.028 tree 5 2.0 0 
ins ma.tree 0.056 sym 2 0.0 0 
ins ma.tree 0.056 sym 2 0.10 0 
ins ma.tree 0.056 sym 2 0.20 0 
ins ma.tree 0.056 sym 2 0.30 0 
ins ma.tree 0.056 sym 2 0.40 0 
ins ma.tree 0.056 sym 2 0.50 0 
ins ma.tree 0.056 sym 2 0.60 0 
ins ma.tree 0.056 sym 2 0.70 1 
ins ma.tree 0.056 sym 2 0.80 10 
ins ma.tree 0.056 sym 2 0.90 20 
ins ma.tree 0.056 sym 2 1.0 27 
ins ma.tree 0.056 sym 2 1.1 29 
ins ma.tree 0.056 sym 2 1.2 10 
ins ma.tree 0.056 sym 2 1.3 3 
ins ma.tree 0.056 sym 2 1.4 0 
ins ma.tree 0.056 sym 2 1.5 0 
ins ma.tree 0.056 sym 2 1.6 0 
ins ma.tree 0.056 sym 2 1.7 0 
ins ma.tree 0.056 sym 2 1.8 0 
ins ma.tree 0.056 sym 2 1.9 0 
ins ma.tree 0.056 sym 2 2.0 0 
del ma.tree 0.056 sym 2 0.0 0 
del ma.tree 0.056 sym 2 0.10 0 
del ma.tree 0.056 sym 2 0.20 0 
del ma.tree 0.056 sym 2 0.30 0 
del ma.tree 0.056 sym 2 0.40 0 
del ma.tree 0.056 sym 2 0.50 0 
del ma.tree 0.056 sym 2 0.60 0 
del ma.tree 0.056 sym 2 0.70 2 
del ma.tree 0.056 sym 2 0.80 10 
del ma.tree 0.056 sym 2 0.90 33 
del ma.tree 0.056 sym 2 1.0 30 
del ma.tree 0.056 sym 2 1.1 19 
del ma.tree 0.056 sym 2 1.2 4 
del ma.tree 0.056 sym 2 1.3 2 
del ma.tree 0.056 sym 2 1.4 0 
del ma.tree 0.056 sym 2 1.5 0 
del ma.tree 0.056 sym 2 1.6 0 
del ma.tree 0.056 sym 2 1.7 0 
del ma.tree 0.056 sym 2 1.8 0 
del ma.tree 0.056 sym 2 1.9 0 
del ma.tree 0.056 sym 2 2.0 0 
ins ma.tree 0.056 sym 5 0.0 0 
ins ma.tree 0.056 sym 5 0.10 0 
ins ma.tree 0.056 sym 5 0.20 0 
ins ma.tree 0.056 sym 5 0.30 0 
ins ma.tree 0.056 sym 5 0.40 0 
ins ma.tree 0.056 sym 5 0.50 0 
ins ma.tree 0.056 sym 5 0.60 0 
ins ma.tree 0.056 sym 5 0.70 4 
ins ma.tree 0.056 sym 5 0.80 26 
ins ma.tree 0.056 sym 5 0.90 50 
ins ma.tree 0.056 sym 5 1.0 19 
ins ma.tree 0.056 sym 5 1.1 0 
ins ma.tree 0.056 sym 5 1.2 1 
ins ma.tree 0.056 sym 5 1.3 0 
ins ma.tree 0.056 sym 5 1.4 0 
ins ma.tree 0.056 sym 5 1.5 0 
ins ma.tree 0.056 sym 5 1.6 0 
ins ma.tree 0.056 sym 5 1.7 0 
ins ma.tree 0.056 sym 5 1.8 0 
ins ma.tree 0.056 sym 5 1.9 0 
ins ma.tree 0.056 sym 5 2.0 0 
del ma.tree 0.056 sym 5 0.0 0 
del ma.tree 0.056 sym 5 0.10 0 
del ma.tree 0.056 sym 5 0.20 0 
del ma.tree 0.056 sym 5 0.30 0 
del ma.tree 0.056 sym 5 0.40 0 
del ma.tree 0.056 sym 5 0.50 1 
del ma.tree 0.056 sym 5 0.60 28 
del ma.tree 0.056 sym 5 0.70 60 
del ma.tree 0.056 sym 5 0.80 11 
del ma.tree 0.056 sym 5 0.90 0 
del ma.tree 0.056 sym 5 1.0 0 
del ma.tree 0.056 sym 5 1.1 0 
del ma.tree 0.056 sym 5 1.2 0 
del ma.tree 0.056 sym 5 1.3 0 
del ma.tree 0.056 sym 5 1.4 0 
del ma.tree 0.056 sym 5 1.5 0 
del ma.tree 0.056 sym 5 1.6 0 
del ma.tree 0.056 sym 5 1.7 0 
del ma.tree 0.056 sym 5 1.8 0 
del ma.tree 0.056 sym 5 1.9 0 
del ma.tree 0.056 sym 5 2.0 0 
ins ma.tree 0.056 tree 2 0.0 0 
ins ma.tree 0.056 tree 2 0.10 0 
ins ma.tree 0.056 tree 2 0.20 0 
ins ma.tree 0.056 tree 2 0.30 0 
ins ma.tree 0.056 tree 2 0.40 0 
ins ma.tree 0.056 tree 2 0.50 0 
ins ma.tree 0.056 tree 2 0.60 2 
ins ma.tree 0.056 tree 2 0.70 3 
ins ma.tree 0.056 tree 2 0.80 9 
ins ma.tree 0.056 tree 2 0.90 33 
ins ma.tree 0.056 tree 2 1.0 20 
ins ma.tree 0.056 tree 2 1.1 19 
ins ma.tree 0.056 tree 2 1.2 11 
ins ma.tree 0.056 tree 2 1.3 2 
ins ma.tree 0.056 tree 2 1.4 1 
ins ma.tree 0.056 tree 2 1.5 0 
ins ma.tree 0.056 tree 2 1.6 0 
ins ma.tree 0.056 tree 2 1.7 0 
ins ma.tree 0.056 tree 2 1.8 0 
ins ma.tree 0.056 tree 2 1.9 0 
ins ma.tree 0.056 tree 2 2.0 0 
del ma.tree 0.056 tree 2 0.0 0 
del ma.tree 0.056 tree 2 0.10 0 
del ma.tree 0.056 tree 2 0.20 0 
del ma.tree 0.056 tree 2 0.30 0 
del ma.tree 0.056 tree 2 0.40 0 
del ma.tree 0.056 tree 2 0.50 0 
del ma.tree 0.056 tree 2 0.60 1 
del ma.tree 0.056 tree 2 0.70 1 
del ma.tree 0.056 tree 2 0.80 11 
del ma.tree 0.056 tree 2 0.90 24 
del ma.tree 0.056 tree 2 1.0 40 
del ma.tree 0.056 tree 2 1.1 16 
del ma.tree 0.056 tree 2 1.2 6 
del ma.tree 0.056 tree 2 1.3 1 
del ma.tree 0.056 tree 2 1.4 0 
del ma.tree 0.056 tree 2 1.5 0 
del ma.tree 0.056 tree 2 1.6 0 
del ma.tree 0.056 tree 2 1.7 0 
del ma.tree 0.056 tree 2 1.8 0 
del ma.tree 0.056 tree 2 1.9 0 
del ma.tree 0.056 tree 2 2.0 0 
ins ma.tree 0.056 tree 5 0.0 0 
ins ma.tree 0.056 tree 5 0.10 0 
ins ma.tree 0.056 tree 5 0.20 0 
ins ma.tree 0.056 tree 5 0.30 0 
ins ma.tree 0.056 tree 5 0.40 0 
ins ma.tree 0.056 tree 5 0.50 0 
ins ma.tree 0.056 tree 5 0.60 2 
ins ma.tree 0.056 tree 5 0.70 16 
ins ma.tree 0.056 tree 5 0.80 48 
ins ma.tree 0.056 tree 5 0.90 31 
ins ma.tree 0.056 tree 5 1.0 3 
ins ma.tree 0.056 tree 5 1.1 0 
ins ma.tree 0.056 tree 5 1.2 0 
ins ma.tree 0.056 tree 5 1.3 0 
ins ma.tree 0.056 tree 5 1.4 0 
ins ma.tree 0.056 tree 5 1.5 0 
ins ma.tree 0.056 tree 5 1.6 0 
ins ma.tree 0.056 tree 5 1.7 0 
ins ma.tree 0.056 tree 5 1.8 0 
ins ma.tree 0.056 tree 5 1.9 0 
ins ma.tree 0.056 tree 5 2.0 0 
del ma.tree 0.056 tree 5 0.0 0 
del ma.tree 0.056 tree 5 0.10 0 
del ma.tree 0.056 tree 5 0.20 0 
del ma.tree 0.056 tree 5 0.30 0 
del ma.tree 0.056 tree 5 0.40 0 
del ma.tree 0.056 tree 5 0.50 1 
del ma.tree 0.056 tree 5 0.60 3 
del ma.tree 0.056 tree 5 0.70 39 
del ma.tree 0.056 tree 5 0.80 43 
del ma.tree 0.056 tree 5 0.90 12 
del ma.tree 0.056 tree 5 1.0 2 
del ma.tree 0.056 tree 5 1.1 0 
del ma.tree 0.056 tree 5 1.2 0 
del ma.tree 0.056 tree 5 1.3 0 
del ma.tree 0.056 tree 5 1.4 0 
del ma.tree 0.056 tree 5 1.5 0 
del ma.tree 0.056 tree 5 1.6 0 
del ma.tree 0.056 tree 5 1.7 0 
del ma.tree 0.056 tree 5 1.8 0 
del ma.tree 0.056 tree 5 1.9 0 
del ma.tree 0.056 tree 5 2.0 0 
ins hist 0.005 sym 5 0.0 0 
ins hist 0.005 sym 5 0.10 0 
ins hist 0.005 sym 5 0.20 0 
ins hist 0.005 sym 5 0.30 0 
ins hist 0.005 sym 5 0.40 0 
ins hist 0.005 sym 5 0.50 3 
ins hist 0.005 sym 5 0.60 2 
ins hist 0.005 sym 5 0.70 3 
ins hist 0.005 sym 5 0.80 16 
ins hist 0.005 sym 5 0.90 15 
ins hist 0.005 sym 5 1.0 17 
ins hist 0.005 sym 5 1.1 14 
ins hist 0.005 sym 5 1.2 8 
ins hist 0.005 sym 5 1.3 7 
ins hist 0.005 sym 5 1.4 7 
ins hist 0.005 sym 5 1.5 2 
ins hist 0.005 sym 5 1.6 4 
ins hist 0.005 sym 5 1.7 2 
ins hist 0.005 sym 5 1.8 0 
ins hist 0.005 sym 5 1.9 0 
ins hist 0.005 sym 5 2.0 0 
del hist 0.005 sym 5 0.0 0 
del hist 0.005 sym 5 0.10 0 
del hist 0.005 sym 5 0.20 0 
del hist 0.005 sym 5 0.30 0 
del hist 0.005 sym 5 0.40 1 
del hist 0.005 sym 5 0.50 1 
del hist 0.005 sym 5 0.60 6 
del hist 0.005 sym 5 0.70 14 
del hist 0.005 sym 5 0.80 8 
del hist 0.005 sym 5 0.90 9 
del hist 0.005 sym 5 1.0 13 
del hist 0.005 sym 5 1.1 12 
del hist 0.005 sym 5 1.2 14 
del hist 0.005 sym 5 1.3 12 
del hist 0.005 sym 5 1.4 2 
del hist 0.005 sym 5 1.5 4 
del hist 0.005 sym 5 1.6 3 
del hist 0.005 sym 5 1.7 1 
del hist 0.005 sym 5 1.8 0 
del hist 0.005 sym 5 1.9 0 
del hist 0.005 sym 5 2.0 0 
ins hist 0.005 tree 5 0.0 0 
ins hist 0.005 tree 5 0.10 0 
ins hist 0.005 tree 5 0.20 0 
ins hist 0.005 tree 5 0.30 0 
ins hist 0.005 tree 5 0.40 0 
ins hist 0.005 tree 5 0.50 0 
ins hist 0.005 tree 5 0.60 2 
ins hist 0.005 tree 5 0.70 7 
ins hist 0.005 tree 5 0.80 8 
ins hist 0.005 tree 5 0.90 3 
ins hist 0.005 tree 5 1.0 13 
ins hist 0.005 tree 5 1.1 16 
ins hist 0.005 tree 5 1.2 7 
ins hist 0.005 tree 5 1.3 14 
ins hist 0.005 tree 5 1.4 14 
ins hist 0.005 tree 5 1.5 7 
ins hist 0.005 tree 5 1.6 5 
ins hist 0.005 tree 5 1.7 2 
ins hist 0.005 tree 5 1.8 1 
ins hist 0.005 tree 5 1.9 1 
ins hist 0.005 tree 5 2.0 0 
del hist 0.005 tree 5 0.0 0 
del hist 0.005 tree 5 0.10 0 
del hist 0.005 tree 5 0.20 0 
del hist 0.005 tree 5 0.30 0 
del hist 0.005 tree 5 0.40 0 
del hist 0.005 tree 5 0.50 1 
del hist 0.005 tree 5 0.60 4 
del hist 0.005 tree 5 0.70 3 
del hist 0.005 tree 5 0.80 8 
del hist 0.005 tree 5 0.90 13 
del hist 0.005 tree 5 1.0 13 
del hist 0.005 tree 5 1.1 13 
del hist 0.005 tree 5 1.2 9 
del hist 0.005 tree 5 1.3 10 
del hist 0.005 tree 5 1.4 11 
del hist 0.005 tree 5 1.5 11 
del hist 0.005 tree 5 1.6 2 
del hist 0.005 tree 5 1.7 1 
del hist 0.005 tree 5 1.8 0 
del hist 0.005 tree 5 1.9 0 
del hist 0.005 tree 5 2.0 1 
